siteName,SLFL,year,Tmean,Tq50,Tq75,Tq95,Tmax
Humpy Island,SL,2015,27.257789136306243,27.571148958333332,28.014614506944444,28.439259083333333,28.77325932638889
Humpy Island,SL,2017,27.48744349230946,28.245060618055554,28.544803416666667,28.782762958333333,28.999873090277777
Humpy Island,SL,2018,0,0,0,0,0
Humpy Island,SL,2019,0,0,0,0,0
Humpy Island,SL,2020,0,0,0,0,0
Hyde Reef,FL,2011,26.547774587752524,26.555276,26.687650968750003,27.063037969791665,27.173894666666666
Hyde Reef,FL,2012,27.5146351365551,27.71509176388889,28.085494666666666,28.343301632291666,28.4832369375
Hyde Reef,FL,2013,27.34901813313164,27.460255423611112,27.5996624375,27.938026430555556,28.173824631944445
Hyde Reef,FL,2014,27.138519730027546,27.20403203472222,27.504438229166666,27.82480642361111,28.101900506944446
Hyde Reef,FL,2015,27.70995517303191,27.817072354166665,27.96210334375,28.17621234027778,28.30082188888889
Hyde Reef,FL,2016,27.900407500113843,27.95123553125,28.268675237847226,28.51897083576389,28.7412845
Hyde Reef,FL,2017,28.05361899388889,28.097134538194446,28.299907074652776,28.557969821180556,28.652814645833335
Hyde Reef,SL,2011,26.732933426413922,26.684104767361113,26.94657015104167,27.11161984826389,27.200189416666667
Hyde Reef,SL,2012,27.389198449453552,27.591264565972224,27.829986340277777,28.174513653125004,28.25519386111111
Hyde Reef,SL,2013,27.37137402728442,27.43333957638889,27.555571982638888,27.8091399375,27.932075180555557
Hyde Reef,SL,2015,27.616406843132715,27.711951791666667,27.889390737847222,28.17613230208333,28.2659278125
Hyde Reef,SL,2016,27.8011833403347,27.753500010416666,28.208031031250002,28.456376121875,28.568532020833334
Hyde Reef,SL,2017,27.94350818708333,28.001088375000002,28.16953736284722,28.47678581145833,28.576376618055555
John Brewer,CH,2016,28.772571856138953,28.95255830972222,29.12617411954861,29.761766157395837,29.924050541805556
John Brewer,CH,2017,29.304263602759523,29.353947331597222,29.48370030295139,29.8407461328125,30.008903901041666
John Brewer,FL,1998,27.888381666666668,27.881145833333335,27.92125,28.050588750000003,28.1184
John Brewer,FL,1999,28.342125754645096,28.586875,29.10729166666667,29.458333333333332,29.683333333333334
John Brewer,FL,2000,27.814841333856528,27.929895833333333,28.18546875,28.59140625,28.892291666666665
John Brewer,FL,2001,27.992331783746558,28.071708333333333,28.522729166666668,29.140583333333332,29.311166666666665
John Brewer,FL,2002,28.70414023943497,28.798208333333335,29.36375,30.1303125,30.533208333333334
John Brewer,FL,2003,28.367483544340896,28.331446808510638,28.73675,29.132916666666667,29.39375
John Brewer,FL,2004,28.478304904996758,28.702302083333336,29.131468750000003,29.906246875,30.1895
John Brewer,FL,2005,28.70105223268995,28.602979166666668,28.908373437499996,29.499171458333333,29.758723529411764
John Brewer,FL,2008,29.17404294740437,29.470401041666666,30.167322916666663,30.680185520833334,31.017141666666667
John Brewer,FL,2009,29.24284820936639,29.16678125,29.689583333333335,30.47441875,31.311677083333333
John Brewer,FL,2010,28.242840483241505,28.359317125,28.76171854861111,29.669180194444444,30.37900054861111
John Brewer,FL,2011,28.620439286852903,28.549491211805556,28.947460973958332,29.249610214204544,29.335025787878788
John Brewer,FL,2016,27.788870958533135,28.235035256944446,29.11911489817708,29.618315013541668,30.471478833333332
John Brewer,FL,2017,29.344380366910865,29.354168805555556,29.60445759548611,29.905269157986112,30.093332319444443
John Brewer,FL,2018,28.116874976010102,28.22295646527778,28.63350963888889,28.9940800625,29.113483368055554
John Brewer,FL,2019,28.194157796657986,28.126566010416667,28.384584873263886,28.921230083333334,29.560482333333333
John Brewer,SL,1996,28.242074074074075,28.239166666666666,28.291666666666668,28.332833333333333,28.357499999999998
John Brewer,SL,1997,28.189704457364343,28.320833333333333,28.554583333333333,28.95479166666667,29.105833333333333
John Brewer,SL,1998,27.986020833333335,27.99125,28.032395833333336,28.122177083333334,28.182083333333335
John Brewer,SL,1999,28.381947111489225,28.66375,29.022708333333334,29.44125,29.684375
John Brewer,SL,2000,27.75879043105453,27.864791666666665,28.080208333333335,28.546083333333332,28.7175
John Brewer,SL,2001,27.981341253443524,28.057291666666668,28.509708333333332,29.00979166666667,29.227229166666667
John Brewer,SL,2002,28.57163448726598,28.7771875,29.1565625,29.734645833333335,30.31116666666667
John Brewer,SL,2003,28.28365840220386,28.241020833333334,28.630458333333333,29.0125625,29.148
John Brewer,SL,2004,28.408127982062265,28.562375,28.907338541666665,29.37373020833333,29.62604255319149
John Brewer,SL,2005,26.361472499999998,26.354729166666665,26.383972500000002,26.4509065,26.46764
John Brewer,SL,2006,28.48693887741047,28.5560625,28.970104166666665,29.409625000000002,29.525770833333333
John Brewer,SL,2007,27.632511638385793,27.8765,28.130416666666665,28.485208333333333,28.804895833333333
John Brewer,SL,2010,28.122621488062443,28.30563925,28.635028180555555,29.1601281875,29.741382645833333
John Brewer,SL,2018,28.07245112000689,28.19771667361111,28.551233493055555,28.832617020833332,29.010000340277777
John Brewer,SL,2019,28.061428184787328,28.051818090277777,28.172705982638888,28.888602020833332,29.1106679375
Kelso Reef,FL,1996,28.18562612632252,28.079791666666665,28.528229166666666,28.995208333333334,29.178333333333335
Kelso Reef,FL,1997,28.180518186589058,28.149375,28.398854166666666,28.738823529411764,28.94875
Kelso Reef,FL,1998,28.590880663501554,28.519583333333333,29.018958333333334,29.883333333333333,30.095833333333335
Kelso Reef,FL,1999,28.43121699343532,28.59583333333333,29.059166666666666,29.425625,30.014375
Kelso Reef,FL,2000,27.655401347359188,27.754062500000003,28.000729166666666,28.29120456560284,28.816666666666666
Kelso Reef,FL,2001,28.004249483471074,28.067666666666668,28.546229166666667,28.9435,29.1411875
Kelso Reef,FL,2002,28.578538223140495,28.7289375,29.094958333333334,29.894791666666666,30.122166666666665
Kelso Reef,FL,2003,28.209310693980424,28.181791666666665,28.418395833333335,29.125291666666666,29.432604166666668
Kelso Reef,FL,2004,0,0,0,0,0
Kelso Reef,FL,2005,29.976075147537646,30.06944375,30.546025,31.188519583333335,31.387125
Kelso Reef,FL,2006,29.994455406336087,30.0800625,30.643195833333333,31.0646,31.266595833333334
Kelso Reef,FL,2007,27.77342160812672,27.9493875,28.141839583333333,28.826054166666665,29.050447916666666
Kelso Reef,FL,2008,27.59754699453552,27.616973958333332,28.314683333333335,28.984841145833332,29.234997916666668
Kelso Reef,FL,2009,27.444340891873278,27.336391666666668,27.900864583333334,28.334075,29.030222916666666
Kelso Reef,FL,2010,28.139218601584023,28.19473354166667,28.66905878472222,29.237251479166666,29.953138284722222
Kelso Reef,FL,2011,28.238406206263516,28.501319875,28.78010646527778,29.490335104166668,29.835024006944444
Kelso Reef,FL,2012,28.289410347051458,28.499098083333333,28.80331576736111,29.346170095138888,29.519252861111113
Kelso Reef,FL,2013,28.470560694501838,28.5109389375,28.961613631944445,29.560164097222223,30.437743138888887
Kelso Reef,FL,2014,28.269415415748394,28.35138538888889,28.69737257638889,29.119439611111112,29.34712654166667
Kelso Reef,FL,2015,28.776287687499998,28.813847888888887,29.188838631944446,29.629987854166668,29.77255263888889
Kelso Reef,SL,1996,28.17988387978142,28.09203125,28.489765624999997,28.89815625,29.106770833333332
Kelso Reef,SL,1997,27.36208111392154,27.795520833333335,28.117291666666667,28.49791666666667,28.570625
Kelso Reef,SL,1998,28.327302470800095,28.351979166666666,28.673854166666665,29.540937500000002,29.628229166666667
Kelso Reef,SL,1999,28.36147899449036,28.50875,28.947187500000002,29.210208333333334,29.387604166666666
Kelso Reef,SL,2000,27.496386387331032,27.583958333333335,27.767604166666665,28.090098958333332,28.527708333333333
Kelso Reef,SL,2001,27.89992054063361,28.02021875,28.43790625,28.755791666666667,28.808708333333332
Kelso Reef,SL,2002,28.7668891184573,28.925354166666665,29.241208333333333,29.978666666666665,30.323395833333333
Kelso Reef,SL,2003,28.19533838353632,28.188395833333335,28.407447916666666,28.94739583333333,29.305375
Kelso Reef,SL,2004,28.25315165012942,28.540114583333335,28.8501640625,29.271843229166667,29.686229166666667
Kelso Reef,SL,2005,29.75134193079245,29.898005208333334,30.408288541666668,30.747113541666668,30.981614583333332
Kelso Reef,SL,2006,29.869047184917356,29.893220833333334,30.424892708333335,30.862861458333334,30.945817708333333
Kelso Reef,SL,2007,27.43663063016529,27.672640625,27.855313541666668,28.209392708333333,28.457605208333334
Kelso Reef,SL,2008,27.532426605191258,27.551878125000002,28.231118229166665,28.792687916666665,29.02883125
Kelso Reef,SL,2010,28.01916306095041,28.109491034722222,28.543605111111113,29.012696104166668,29.434967472222223
Kelso Reef,SL,2011,28.14724045723918,28.408585625,28.665312958333335,29.36554013888889,29.661164256944446
Kelso Reef,SL,2013,28.036421980343206,28.153917236111113,28.455831541666665,28.75903606597222,29.120863524305555
Kelso Reef,SL,2014,27.97223491316575,28.002939170138887,28.402320097222223,28.68671827777778,28.85487757986111
Kelso Reef,SL,2015,28.305750654183885,28.40034692013889,28.665062211805555,28.893530743055557,29.123907677083334
Knife Reef,FL,2012,26.75237583993827,26.818618340277776,26.92611424,27.006026669444445,27.018406375
Knife Reef,FL,2013,28.104783322428833,28.089744909722224,28.544725416666665,29.113899854166668,29.346087631944446
Knife Reef,FL,2014,27.753528436524334,27.902737506944444,28.190951555555557,28.53671176388889,28.754875722222224
Knife Reef,SL,2015,28.628479241563362,28.680798333333332,28.96042,29.177055916666667,29.24843559027778
Knife Reef,SL,2016,28.906566689378415,28.98931171527778,29.35259134895833,29.57128787986111,29.646399069444445
Knife Reef,SL,2017,0,0,0,0,0
Knife Reef,SL,2018,0,0,0,0,0
Kubin Island,SL,2017,29.360376049586776,29.52189701388889,29.90025654861111,30.29132748611111,30.584873840277776
Lady Elliot Reef,FL,2007,29.922947486225894,30.404829166666666,31.1118875,31.469575,31.99101041666667
Lady Elliot Reef,FL,2008,29.43726680327869,29.510158333333333,30.66335625,31.2588425,31.69679375
Lady Elliot Reef,FL,2017,29.521643217745638,29.98454559027778,30.456411159722222,31.231449979166666,31.43185036111111
Lady Elliot Reef,FL,2018,28.66156347784665,28.668870986111113,29.40837728472222,30.17861826388889,30.51801929861111
Lady Elliot Reef,FL,2019,28.246634219237833,28.426906006944446,29.1142149375,29.68958951388889,30.120512444444444
Lady Elliot Reef,FL,2020,30.0844962622076,30.223900583333332,30.92823240972222,31.539841473611112,32.40582154166667
Lady Elliot Reef,SL,2007,29.374114187327823,29.88806041666667,30.56069375,30.94909375,31.384935416666668
Lady Elliot Reef,SL,2008,28.889394586748633,28.862403125,30.140829166666666,30.72064041666667,31.185872916666668
Lady Elliot Reef,SL,2013,29.156887238636365,29.429861569444444,30.292359458333333,30.86803161111111,31.434644694444444
Lady Elliot Reef,SL,2014,28.51922487040863,28.525343354166665,29.20442892361111,30.213823791666666,30.633052097222222
Lady Elliot Reef,SL,2017,29.489401786386594,29.957510173611112,30.379174784722224,31.190335611111113,31.414612006944445
Lady Elliot Reef,SL,2018,28.624194244031223,28.655275777777778,29.38695329861111,30.138432069444445,30.467481930555554
Lady Musgrave,FL,2016,26.5559910651184,26.865705677083334,27.36905916145833,27.684977137499995,28.11058151388889
Lady Musgrave,FL,2017,26.7200400671875,27.117885690972223,27.66986637847222,28.18678538958333,28.65581125
Lady Musgrave,FL,2018,26.18750766104224,26.515475819444443,27.05106386111111,27.412742729166666,27.82559945138889
Lady Musgrave,FL,2019,26.179321190197427,26.387235243055557,26.860599833333332,27.31951479861111,27.787599743055555
Lady Musgrave,FL,2020,26.18678128125,26.374174993055554,26.430236826388892,26.512266409722223,26.532773805555557
Lady Musgrave,SL,2016,27.0249399503643,27.237872399305555,27.459480361111112,27.634300916319447,27.849108916666665
Lady Musgrave,SL,2017,27.060617869306615,27.244199152777778,27.647003041666665,28.108203791666668,28.4891695
Lady Musgrave,SL,2018,26.68499875688705,26.827186020833334,27.115493541666666,27.269720715277778,27.568379541666665
Lady Musgrave,SL,2019,26.57500104614325,26.60701226388889,26.92189129861111,27.221964777777778,27.488465013888888
Lady Musgrave,SL,2020,26.41358984027778,26.391323569444445,26.45318720138889,26.502678106944444,26.515050833333333
Lagoon Reef,FL,2018,28.706509734618916,28.738722243055555,29.139323055555554,29.456844541666666,29.706638305555554
Lagoon Reef,FL,2019,28.27185491911043,28.272333090277776,28.61698709722222,29.080762777777778,29.444587451388887
Lagoon Reef,SL,2018,28.608466153007345,28.66452295138889,29.018805347222223,29.25640676388889,29.51249367361111
Lagoon Reef,SL,2019,28.610269691885964,28.60392376388889,28.704621152777776,28.935558067361107,29.09135754861111
Langford Island,FL,2011,26.627026962072648,26.435491875,26.859592805555554,28.330174515972224,29.06038361111111
Langford Island,FL,2012,28.151441160519127,28.19247176388889,29.099493463541666,29.353289394791666,29.422691791666665
Langford Island,FL,2013,27.75934363600365,28.134788548611112,28.4388739375,28.86748626041667,29.508372895833332
Langford Island,FL,2015,28.362872451865883,28.54603425347222,28.71891955902778,29.146123196875,29.535399015151516
Langford Island,FL,2016,28.445871802880237,28.571343069444445,28.897662710069447,29.303635418055553,29.803441826388887
Langford Island,FL,2017,28.988835654485428,29.045569506944442,29.200620465277776,29.573507583333335,29.68649310416667
Langford Island,SL,2011,26.706436449431273,26.4129624375,27.171896885416665,28.305945005471745,28.485126305555557
Langford Island,SL,2012,28.059464478198997,28.105702052083334,28.98766630729167,29.207975766319443,29.334803541666666
Langford Island,SL,2013,27.685570794865516,27.975045715277776,28.408658760416664,28.63339996875,29.103858590277778
Langford Island,SL,2015,28.306785160164143,28.40803715972222,28.63253565798611,29.115176268402777,29.416263643939395
Langford Island,SL,2016,28.406510037625228,28.53309804513889,28.841566559027775,29.264770209027777,29.664826305555557
Langford Island,SL,2017,28.932436449074075,29.01237076388889,29.155381840277776,29.405142587152778,29.481227694444446
Linnet Reef,FL,2015,28.56668717986685,28.584490173611112,28.98506717361111,29.65448025,30.07276923611111
Linnet Reef,FL,2016,29.55698844404599,29.74623207638889,30.231420973958333,30.80839259861111,31.06120234722222
Linnet Reef,SL,2017,29.34666899862259,29.64829152777778,30.03916753472222,30.401895729166668,30.69477475
Linnet Reef,SL,2018,28.46662100820707,28.554686305555556,29.11048929861111,29.48273902777778,29.8395595
Lizard Island,FL,1996,28.293435792349726,28.3046875,28.752916666666668,29.493416666666665,29.964791666666667
Lizard Island,FL,1998,28.774571280991736,28.671041666666667,29.4275,30.212083333333332,30.460833333333333
Lizard Island,FL,1999,28.566981749311296,28.854583333333334,29.361875,29.692916666666665,30.201666666666668
Lizard Island,FL,2000,28.973451610751685,29.038541666666667,29.336770833333333,29.796020833333337,29.997708333333332
Lizard Island,FL,2003,28.500611288171854,28.449875,29.088375,29.8275,30.265666666666668
Lizard Island,FL,2004,28.59801707650273,29.057354166666666,29.43536458333333,29.98519895833333,30.371833333333335
Lizard Island,FL,2005,28.441804980276135,28.495020833333335,29.072583333333334,29.456587499999998,29.526125
Lizard Island,FL,2007,27.5585018081761,27.538529166666667,28.296570833333334,29.401501666666668,29.50810625
Lizard Island,FL,2008,27.9801224897541,28.290598958333334,28.9078609375,29.564580937499997,30.3032875
Lizard Island,FL,2009,28.77237859848485,28.849947916666668,29.387354166666668,30.186085416666668,30.700033333333334
Lizard Island,FL,2010,28.637442537362258,28.455602777777777,29.545763847222222,30.2746560625,30.898621625
Lizard Island,FL,2011,28.926519024162076,29.231805583333333,29.589379222222224,30.275315895833334,30.792556006944444
Lizard Island,FL,2012,29.308020317575572,29.354941697916665,29.63237428125,29.937529537847222,30.057719029411764
Lizard Island,SL,1997,28.87682508183306,28.88625,29.100833333333334,29.196375,29.328541666666666
Lizard Island,SL,1998,29.216321471484672,29.066041666666667,29.729166666666668,30.270416666666666,30.777916666666666
Lizard Island,SL,1999,28.839573447132157,29.143125,29.44,29.746382978723403,30.100833333333334
Lizard Island,SL,2000,28.540136106993373,28.574072916666665,28.977552083333332,29.468147916666666,29.737708333333334
Lizard Island,SL,2001,28.343712177419356,28.29014,28.6675,29.58520625,29.791
Lizard Island,SL,2003,28.307815159574467,28.3,28.749145833333333,29.29970833333333,29.723270833333334
Lizard Island,SL,2004,28.543412739071037,28.942177083333334,29.294380208333337,29.875272916666667,30.171375
Lizard Island,SL,2005,28.560612672583826,28.456833333333332,28.900625,29.178683333333332,29.204958333333334
Lizard Island,SL,2006,28.253194393939395,28.490489583333336,28.656135416666668,29.187168749999998,29.351125
Lizard Island,SL,2007,28.47662532623037,28.804458333333333,29.01074375,29.611729166666667,30.027375
Lizard Island,SL,2008,28.387700461065574,28.656014583333334,29.228472916666664,29.956346875,31.006104166666667
Lizard Island,SL,2009,28.116858953168045,28.161602083333335,28.700545833333333,29.198320833333334,29.39608125
Lizard Island,SL,2010,28.41840367412764,28.423631194444443,28.992099652777778,29.90635240972222,30.187448777777778
Lizard Island,SL,2012,28.30841832881526,28.604743006944442,28.98280513541667,29.417952682638887,29.48414976388889
Lizard Island,SL,2014,27.921745680555556,27.926227333333333,28.435554930555554,28.612972881944444,28.721193590277778
Lizard Island,SL,2017,0,0,0,0,0
Lizard Island,SL,2018,0,0,0,0,0
Low Isles,FL,1996,28.193022186147186,27.980833333333333,28.265416666666667,29.19020833333333,29.365
Low Isles,FL,1997,28.015439708985404,28.464166666666667,28.904791666666668,29.516666666666666,29.562916666666666
Low Isles,FL,1999,29.67733299283418,29.75177083333333,30.049947916666667,30.3483125,30.535625
Low Isles,FL,2000,26.947134190307327,27.2433125,27.49715625,27.703808333333335,27.795041666666666
Low Isles,FL,2001,28.020135158402205,27.932645833333332,28.656916666666667,29.488916666666668,29.859541666666665
Low Isles,FL,2002,28.942964542670417,29.111063829787234,29.752333333333333,30.510416666666668,30.8003125
Low Isles,FL,2003,28.815722147127907,28.775239583333335,29.29241875,30.07589375,30.49915
Low Isles,FL,2004,28.60746130537147,28.885520833333334,29.61117708333333,30.13372916666667,30.835625
Low Isles,FL,2005,27.72754176829268,27.802997916666666,28.520766666666667,29.464058333333334,29.703702083333333
Low Isles,FL,2006,28.774124709844138,29.000872916666665,29.460125,30.165329166666666,30.609272916666665
Low Isles,FL,2007,29.42122763429752,29.676766666666666,30.299475,31.1129125,31.543260416666666
Low Isles,FL,2008,29.48365951161202,29.2120375,30.751490104166667,31.3685040625,31.800191666666667
Low Isles,FL,2009,29.56912629914851,29.894564583333334,30.634745833333334,31.36418541666667,31.573304166666667
Low Isles,FL,2010,7.805359108126722,0,28.190589583333335,29.38829375,29.976216666666666
Low Isles,FL,2014,28.72158038560499,28.622973378472224,29.291066190972224,30.005404869444444,30.332718444444446
Low Isles,FL,2015,29.245070551690652,29.43824682986111,30.03477907986111,30.62033649826389,31.13949402777778
Low Isles,FL,2016,29.31552224692623,29.54117491666667,29.889760446180556,30.279249593055557,30.77533397222222
Low Isles,FL,2017,29.569911382001838,29.991383770833334,30.449900423611112,30.814781215277776,31.272602708333334
Low Isles,FL,2018,28.427522789198807,28.424043770833332,29.214421881944446,29.756286298611112,30.01001363888889
Low Isles,FL,2019,28.451487559917357,28.50370715972222,29.02082445138889,29.771440375,30.244416027777778
Low Isles,FL,2020,29.642835524305557,29.66119061111111,30.052313135416668,30.29622853020833,30.438986833333335
Low Isles,SL,1996,28.10589932378496,28.004791666666666,28.328958333333333,28.860041666666664,28.992083333333333
Low Isles,SL,1998,28.51000073266514,28.22895833333333,29.414166666666667,30.142916666666665,30.368125
Low Isles,SL,1999,28.55008671091964,28.949791666666666,29.531458333333333,29.876875000000002,30.38625
Low Isles,SL,2000,28.022617287693766,28.0090625,28.484739583333337,29.313999999999997,29.54625
Low Isles,SL,2001,27.98189216843762,28.0305625,28.717291666666668,29.484020833333332,29.8473125
Low Isles,SL,2002,28.599619030892544,28.72158333333333,29.577520833333335,30.282208333333333,30.599625
Low Isles,SL,2003,28.483472933884297,28.415141666666667,29.063816666666668,29.8406625,30.05078125
Low Isles,SL,2004,28.31830998939077,28.722552083333333,29.194072916666666,29.843515625000002,30.314145833333335
Low Isles,SL,2005,28.397627259867207,28.487666666666666,28.945854166666667,29.660529166666667,30.11425
Low Isles,SL,2006,29.140836673553718,29.375054166666665,29.803277083333334,30.458008333333332,30.894764583333334
Low Isles,SL,2007,29.125550120523418,29.252214583333334,30.068845833333334,31.16530625,31.52288125
Low Isles,SL,2008,28.13460932377049,28.432086458333334,29.3549046875,29.8825846875,30.344664583333333
Low Isles,SL,2009,28.758695178243475,28.881625,29.47925625,30.156808333333334,30.507366666666666
Low Isles,SL,2010,28.312084194214876,28.429670833333333,29.25967916666667,29.931872916666666,30.2837
Low Isles,SL,2011,28.501538144800275,28.796810930555555,29.26260379861111,30.045857715277776,30.108869597222224
Low Isles,SL,2015,28.214337606823108,28.40861784722222,28.574843319444444,28.861440068055558,28.937290090277777
Low Isles,SL,2016,29.09039026963798,29.295015225694442,29.65714946701389,29.919340075347222,30.311463006944443
Mabuiag Island,FL,2017,29.413770327192378,29.585642548611112,29.961412048611113,30.479398479166665,30.974099125
Mabuiag Island,SL,2017,29.447140923209368,29.662825604166667,29.961850895833333,30.51142957638889,30.945523208333334
Mackay Reef,FL,2015,28.12451468217305,28.36665020486111,28.475592826388887,28.724132996527775,28.819138479166668
Mackay Reef,FL,2016,29.257416119592442,29.468415166666666,29.866962157986112,30.30954151875,30.493265180555554
Mackay Reef,FL,2017,29.28108961931818,29.659826333333335,29.9922309375,30.37405775,30.628099125
Mackay Reef,FL,2018,28.394581020087237,28.465659729166667,28.98079308333333,29.341971208333334,29.80493271527778
Mackay Reef,FL,2019,28.51596575,28.434089680555555,28.770847442708334,29.666416282291667,29.70092459027778
Mackay Reef,SL,2015,28.165100008820737,28.397154114583333,28.51073092013889,28.644294449652776,28.676586145833333
Mackay Reef,SL,2016,29.082228906306923,29.266073277777778,29.647055322916668,29.899242777777776,30.068497625
Mackay Reef,SL,2017,29.252557310376492,29.639618083333332,29.906174354166666,30.085592694444443,30.298782180555555
Mackay Reef,SL,2018,28.402186155417816,28.49320357638889,28.875526958333335,29.119499666666666,29.257225062499998
Mackay Reef,SL,2019,28.50330290375,28.40818485763889,28.66202482986111,29.313562569791667,29.517944416666666
Maizab,FL,2018,29.142479859159778,29.243811409722223,29.601968965277777,29.96200234722222,30.174604166666665
Maizab,FL,2019,28.74172098800505,28.775323270833333,29.174820083333334,29.70840882638889,30.148133194444444
Maizab,SL,2018,29.229476141241964,29.288018645833333,29.600276645833333,29.92940051388889,30.075292166666667
Maizab,SL,2019,28.762508324667127,28.78454659722222,29.116030180555555,29.725832354166666,30.062035666666667
Manning Island,FL,2017,27.336418113636363,28.211861465277778,28.79856139583333,29.070302729166666,29.416250104166668
Manning Island,FL,2018,0,0,0,0,0
Manning Island,FL,2019,26.045019146407256,26.972778118055555,27.823350819444446,28.578458194444444,28.68260848611111
Manning Island,FL,2020,0,0,0,0,0
Martin,SL,2015,28.613758311581726,28.62734934722222,29.097658222222222,29.560939215277777,30.055741222222224
Martin,SL,2016,29.36924086851093,29.48871250347222,30.082078164930557,30.41420298298611,30.821010708333333
Martin,SL,2017,0,0,0,0,0
Martin,SL,2018,0,0,0,0,0
Mast Head Reef,FL,2014,25.617823857954544,25.63101817361111,26.022792777777777,27.014788048611113,27.282519381944443
Mast Head Reef,FL,2015,27.018460900195134,27.307777055555555,27.876986902777777,28.35379563888889,28.782965631944446
Mast Head Reef,SL,2016,26.72600740186703,26.882997267361112,27.16314515798611,27.575627936111108,28.110384555555555
Mast Head Reef,SL,2017,27.118654159550047,27.742848715277777,28.032961041666667,28.296478493055556,28.62380954861111
Michaelmas Reef,CH,2015,28.272857819843427,28.400200249999997,28.605828014136907,28.90955145486111,28.972616496527777
Michaelmas Reef,CH,2016,29.19066910157673,29.310188222222223,29.61548551041667,30.088793608159722,30.43985906597222
Michaelmas Reef,CH,2017,29.2701518793618,29.545528611111113,29.818924388888888,30.184656305555556,30.408792229166668
Michaelmas Reef,CH,2018,28.330610105257115,28.466396958333334,28.88458484722222,29.070646902777778,29.224470979166668
Michaelmas Reef,CH,2019,28.224821003156567,28.333624631944446,28.571100340277777,29.049178090277778,29.429986708333335
Moore Reef,FL,1998,28.555130084696092,28.371458333333333,29.188333333333333,29.842291666666668,30.102083333333333
Moore Reef,FL,1999,28.7554807057868,29.054255319148936,29.499166666666667,29.847291666666667,30.018958333333334
Moore Reef,FL,2000,28.50052792475015,28.428541666666668,28.716874999999998,29.331666666666667,29.529375
Moore Reef,FL,2002,28.796087135865424,28.88147916666667,29.58866666666667,30.1621875,30.637166666666666
Moore Reef,FL,2003,28.39779117473436,28.36975,28.665583333333334,29.334979166666667,29.556895833333332
Moore Reef,FL,2004,28.539336548802464,28.777510416666665,29.309328125,30.039621874999995,30.26275
Moore Reef,FL,2005,28.14660060261708,28.22556666666667,28.621041666666667,29.338679166666665,29.9723375
Moore Reef,FL,2006,28.28984681700422,28.47662916666667,28.810341666666666,29.288475,29.47643958333333
Moore Reef,FL,2007,29.310300688705233,29.438866666666666,30.086464583333335,30.6432375,30.934289583333335
Moore Reef,FL,2008,29.822828819444446,29.814627083333335,30.105474479166666,30.311981562499998,30.501716666666667
Moore Reef,FL,2010,28.355125046544995,28.48160510416667,29.093508180555556,29.799459569444444,30.263671277777778
Moore Reef,FL,2011,28.186628030459897,28.500248430555555,28.88437715277778,29.688049993055557,30.00030836111111
Moore Reef,FL,2016,29.141531380122952,29.2379626875,29.51791634548611,30.050378722222224,30.349374465277776
Moore Reef,FL,2017,29.294373962982093,29.588803194444445,29.985755861111112,30.307984743055556,30.626671909722223
Moore Reef,FL,2018,28.408253481003214,28.483416784722223,28.986503618055554,29.32041203472222,29.422794888888887
Moore Reef,FL,2019,28.37692106140955,28.424127881944443,28.81093065972222,29.571677506944443,30.23490686111111
Moore Reef,FL,2020,29.405186625289353,29.469503170138886,29.87142348784722,30.226058739236112,30.617539222222224
Moore Reef,SL,1998,28.299066804407712,28.190416666666668,28.766666666666666,29.482291666666665,29.576666666666664
Moore Reef,SL,1999,29.043384971509973,29.078125,29.129166666666666,29.194125,29.231458333333332
Moore Reef,SL,2000,28.450485877291435,28.37291666666667,28.710625,29.077916666666667,29.326666666666668
Moore Reef,SL,2002,28.731719524793387,28.754604166666667,29.48375,30.008354166666667,30.4685
Moore Reef,SL,2003,28.369509762763027,28.34225,28.631770833333334,29.314104166666667,29.624791666666667
Moore Reef,SL,2004,28.450074965846994,28.72746875,29.145671874999998,29.748539583333333,29.863645833333333
Moore Reef,SL,2007,29.10703567493113,29.257039583333334,29.75639375,30.29235,30.568302083333332
Moore Reef,SL,2008,29.646620396505377,29.622829166666666,29.901219270833334,30.081318333333336,30.24732291666667
Moore Reef,SL,2010,28.31385601532369,28.477397229166666,29.049321256944445,29.5961403125,29.784324590277777
Moore Reef,SL,2011,28.799583036303737,28.70122229513889,29.12610968037086,29.395866008680557,29.630912
Moore Reef,SL,2016,29.018218541552823,29.079804100694446,29.40482972569444,29.781943565625,30.23145542361111
Moore Reef,SL,2017,29.230286916035354,29.504243048611112,29.78321851388889,30.10374501388889,30.458665895833335
Myrmidon Reef,FL,1995,27.335380116959065,27.269583333333333,27.73229166666667,27.98597222222222,28.302222222222223
Myrmidon Reef,FL,1996,28.34905243750347,28.238541666666666,28.745104166666664,29.38078125,29.614583333333336
Myrmidon Reef,FL,1997,27.241308539944903,27.815833333333334,28.395833333333332,28.54083333333333,28.694166666666668
Myrmidon Reef,FL,1998,28.602233566320848,28.343541666666667,29.23875,29.67625,29.86875
Myrmidon Reef,FL,1999,28.226881593986285,28.4975,28.936041666666668,29.168541666666666,29.424166666666668
Myrmidon Reef,FL,2000,27.98754915852808,28.123333333333335,28.502864583333334,28.768364583333334,29.221041666666665
Myrmidon Reef,FL,2001,28.162830538215815,28.402041666666666,28.7531875,29.191979166666666,29.464645833333332
